Date,SCY11,SCY12,SCY13,SCY14,SCY15,SCY16,SCY17,SCY18,SCY19,SCY110,SCY111,SCY112,SCY113,SCY114,SCY115,SCY116,SCY117,SCY118,SCY119,SCY120
2010-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2011-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2012-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2013-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2014-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2015-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2016-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2017-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2019-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2020-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2021-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2022-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2023-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2024-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2025-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2026-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2027-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2028-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2029-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2030-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2031-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2032-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2033-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2034-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2035-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2036-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2037-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2038-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2039-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2040-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2041-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2042-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2043-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2044-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2045-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2046-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2047-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2048-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2049-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2050-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2051-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2052-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2053-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2054-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2055-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2056-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2057-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2058-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2059-01-01,0,,0,,0,,0,,0,,100.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
