Date,LY11
1998-01-01,0.0,0.0
1998-01-11,0.0,0.0
1998-01-21,0.0,0.0
1998-02-01,0.0,0.0
1998-02-11,0.0,0.0
1998-02-21,0.0,0.0
1998-03-01,0.0,0.0
1998-03-11,0.0,0.0
1998-03-21,0.0,0.0
1998-04-01,0.0,0.0
1998-04-11,0.0,0.0
1998-04-21,0.0,0.0
1998-05-01,0.0,0.0
1998-05-11,0.0,0.0
1998-05-01,0.0,0.0
1998-05-11,0.0,0.0
1998-05-21,0.0,0.0
1998-06-01,0.0,0.0
1998-06-11,0.0,0.0
1998-06-21,0.0,0.0
1998-07-01,0.0,0.0
1998-07-11,0.0,0.0
1998-07-21,0.0,0.0
1998-08-01,0.0,0.0
1998-08-11,0.0,0.0
1998-08-21,0.0,0.0
1998-09-01,0.0,0.0
1998-09-11,0.0,0.0
1998-09-01,0.0,0.0
1998-09-11,0.0,0.0
1998-09-21,0.0,0.0
1998-10-01,0.0,0.0
1998-10-11,0.0,0.0
1998-10-21,0.0,0.0
1998-11-01,0.0,0.0
1998-11-11,0.0,0.0
1998-11-21,0.0,0.0
1998-12-01,0.0,0.0
1998-12-11,0.0,0.0
1998-12-21,0.0,0.0
1999-01-01,0.0,0.0
1999-01-11,0.0,0.0
